12.5000000000000	0
12.5000000000000	1.25000000000000
12.5000000000000	2.50000000000000
12.5000000000000	3.75000000000000
12.5000000000000	5
12.5000000000000	6.25000000000000
12.5000000000000	7.50000000000000
12.5000000000000	8.75000000000000
12.5000000000000	10
12.5000000000000	11.2500000000000
12.5000000000000	12.5000000000000
12.5000000000000	13.7500000000000
12.5000000000000	15
12.5000000000000	16.2500000000000
12.5000000000000	17.5000000000000
12.5000000000000	18.7500000000000
12.5000000000000	20
12.5000000000000	21.2500000000000
12.5000000000000	22.5000000000000
12.5000000000000	23.7500000000000
12.5000000000000	25
12.5000000000000	26.2500000000000
12.5000000000000	27.5000000000000
12.5000000000000	28.7500000000000
12.5000000000000	30
12.5000000000000	31.2500000000000
12.5000000000000	32.5000000000000
12.5000000000000	33.7500000000000
12.5000000000000	35
12.5000000000000	36.2500000000000
12.5000000000000	37.5000000000000
12.5000000000000	38.7500000000000
12.5000000000000	40
12.5000000000000	40.8750000000000
12.5000000000000	41.7500000000000
12.5000000000000	42.6250000000000
12.5000000000000	43.5000000000000
12.5000000000000	44.3750000000000
12.5000000000000	45.2500000000000
12.5000000000000	46.1250000000000
12.5000000000000	47
13.0625000000000	47.5625000000000
13.6250000000000	48.1250000000000
14.1875000000000	48.6875000000000
14.7500000000000	49.2500000000000
15.3125000000000	49.8125000000000
15.8750000000000	50.3750000000000
16.4375000000000	50.9375000000000
17	51.5000000000000
17.6250000000000	51.6437500000000
18.2500000000000	51.7875000000000
18.8750000000000	51.9312500000000
19.5000000000000	52.0750000000000
20.1250000000000	52.2187500000000
20.7500000000000	52.3625000000000
21.3750000000000	52.5062500000000
22	52.6500000000000
22.5000000000000	52.6350000000000
23	52.6200000000000
23.5000000000000	52.6050000000000
24	52.5900000000000
24.5000000000000	52.5750000000000
25	52.5600000000000
25.5000000000000	52.5450000000000
26	52.5300000000000
26.4375000000000	52.4262500000000
26.8750000000000	52.3225000000000
27.3125000000000	52.2187500000000
27.7500000000000	52.1150000000000
28.1875000000000	52.0112500000000
28.6250000000000	51.9075000000000
29.0625000000000	51.8037500000000
29.5000000000000	51.7000000000000
30.0625000000000	51.5375000000000
30.6250000000000	51.3750000000000
31.1875000000000	51.2125000000000
31.7500000000000	51.0500000000000
32.3125000000000	50.8875000000000
32.8750000000000	50.7250000000000
33.4375000000000	50.5625000000000
34	50.4000000000000
35	49.8875000000000
36	49.3750000000000
37	48.8625000000000
38	48.3500000000000
39	47.8375000000000
40	47.3250000000000
41	46.8125000000000
42	46.3000000000000
42.9375000000000	45.5500000000000
43.8750000000000	44.8000000000000
44.8125000000000	44.0500000000000
45.7500000000000	43.3000000000000
46.6875000000000	42.5500000000000
47.6250000000000	41.8000000000000
48.5625000000000	41.0500000000000
49.5000000000000	40.3000000000000
50.6500000000000	38.7625000000000
51.8000000000000	37.2250000000000
52.9500000000000	35.6875000000000
54.1000000000000	34.1500000000000
55.2500000000000	32.6125000000000
56.4000000000000	31.0750000000000
57.5500000000000	29.5375000000000
58.7000000000000	28
58.9875000000000	26.8950000000000
59.2750000000000	25.7900000000000
59.5625000000000	24.6850000000000
59.8500000000000	23.5800000000000
60.1375000000000	22.4750000000000
60.4250000000000	21.3700000000000
60.7125000000000	20.2650000000000
61	19.1600000000000
61	18.1137500000000
61	17.0675000000000
61	16.0212500000000
61	14.9750000000000
61	13.9287500000000
61	12.8825000000000
61	11.8362500000000
61	10.7900000000000
61	9.44125000000000
61	8.09250000000000
61	6.74375000000000
61	5.39500000000000
61	4.04625000000000
61	2.69750000000000
61	1.34875000000000
61	0
61	-1.34875000000000
61	-2.69750000000000
61	-4.04625000000000
61	-5.39500000000000
61	-6.74375000000000
61	-8.09250000000000
61	-9.44125000000000
61	-10.7900000000000
61	-11.8362500000000
61	-12.8825000000000
61	-13.9287500000000
61	-14.9750000000000
61	-16.0212500000000
61	-17.0675000000000
61	-18.1137500000000
61	-19.1600000000000
60.7125000000000	-20.2650000000000
60.4250000000000	-21.3700000000000
60.1375000000000	-22.4750000000000
59.8500000000000	-23.5800000000000
59.5625000000000	-24.6850000000000
59.2750000000000	-25.7900000000000
58.9875000000000	-26.8950000000000
58.7000000000000	-28
57.5500000000000	-29.5375000000000
56.4000000000000	-31.0750000000000
55.2500000000000	-32.6125000000000
54.1000000000000	-34.1500000000000
52.9500000000000	-35.6875000000000
51.8000000000000	-37.2250000000000
50.6500000000000	-38.7625000000000
49.5000000000000	-40.3000000000000
48.5625000000000	-41.0500000000000
47.6250000000000	-41.8000000000000
46.6875000000000	-42.5500000000000
45.7500000000000	-43.3000000000000
44.8125000000000	-44.0500000000000
43.8750000000000	-44.8000000000000
42.9375000000000	-45.5500000000000
42	-46.3000000000000
41	-46.8125000000000
40	-47.3250000000000
39	-47.8375000000000
38	-48.3500000000000
37	-48.8625000000000
36	-49.3750000000000
35	-49.8875000000000
34	-50.4000000000000
33.4375000000000	-50.5625000000000
32.8750000000000	-50.7250000000000
32.3125000000000	-50.8875000000000
31.7500000000000	-51.0500000000000
31.1875000000000	-51.2125000000000
30.6250000000000	-51.3750000000000
30.0625000000000	-51.5375000000000
29.5000000000000	-51.7000000000000
29.0625000000000	-51.8037500000000
28.6250000000000	-51.9075000000000
28.1875000000000	-52.0112500000000
27.7500000000000	-52.1150000000000
27.3125000000000	-52.2187500000000
26.8750000000000	-52.3225000000000
26.4375000000000	-52.4262500000000
26	-52.5300000000000
25.5000000000000	-52.5450000000000
25	-52.5600000000000
24.5000000000000	-52.5750000000000
24	-52.5900000000000
23.5000000000000	-52.6050000000000
23	-52.6200000000000
22.5000000000000	-52.6350000000000
22	-52.6500000000000
21.3750000000000	-52.5062500000000
20.7500000000000	-52.3625000000000
20.1250000000000	-52.2187500000000
19.5000000000000	-52.0750000000000
18.8750000000000	-51.9312500000000
18.2500000000000	-51.7875000000000
